Date,Moisture,Temperature
05/31/2023 03:53:33,0.284,23.035
05/31/2023 04:03:33,0.282,22.992
05/31/2023 04:13:33,0.284,22.949
05/31/2023 04:23:33,0.284,22.949
05/31/2023 04:33:33,0.283,22.949
05/31/2023 04:43:33,0.284,22.906
05/31/2023 04:53:33,0.283,22.906
05/31/2023 05:03:33,0.282,22.906
05/31/2023 05:13:33,0.285,22.906
05/31/2023 05:23:33,0.283,22.906
05/31/2023 05:33:33,0.284,22.906
05/31/2023 05:43:33,0.284,22.863
05/31/2023 05:53:33,0.283,22.863
05/31/2023 06:03:33,0.282,22.863
05/31/2023 06:13:33,0.283,22.820
05/31/2023 06:23:33,0.283,22.777
05/31/2023 06:33:33,0.283,22.863
05/31/2023 06:43:33,0.283,22.863
05/31/2023 06:53:33,0.283,22.820
05/31/2023 07:03:33,0.283,22.777
05/31/2023 07:13:33,0.284,22.777
05/31/2023 07:23:33,0.284,22.734
05/31/2023 07:33:33,0.284,22.734
05/31/2023 07:43:33,0.282,22.734
05/31/2023 07:53:33,0.284,22.692
05/31/2023 08:03:33,0.283,22.734
05/31/2023 08:13:33,0.282,22.692
05/31/2023 08:23:33,0.284,22.692
05/31/2023 08:33:33,0.284,22.734
05/31/2023 08:43:33,0.284,22.692
05/31/2023 08:53:33,0.284,22.649
05/31/2023 09:03:33,0.284,22.649
05/31/2023 09:13:33,0.284,22.692
05/31/2023 09:23:33,0.284,22.649
05/31/2023 09:33:33,0.284,22.649
05/31/2023 09:43:33,0.284,22.649
05/31/2023 09:53:33,0.282,22.606
05/31/2023 10:03:33,0.284,22.606
05/31/2023 10:13:33,0.282,22.606
05/31/2023 10:23:33,0.282,22.606
05/31/2023 10:33:33,0.283,22.606
05/31/2023 10:43:33,0.286,22.649
05/31/2023 10:53:33,0.284,22.606
05/31/2023 11:03:33,0.283,22.606
05/31/2023 11:13:33,0.283,22.606
05/31/2023 11:23:33,0.284,22.606
05/31/2023 11:33:33,0.281,22.606
05/31/2023 11:43:33,0.282,22.649
05/31/2023 11:53:33,0.282,22.649
05/31/2023 12:03:33,0.282,22.649
05/31/2023 12:13:33,0.284,22.692
05/31/2023 12:23:33,0.283,22.649
05/31/2023 12:33:33,0.285,22.649
05/31/2023 12:43:33,0.283,22.692
05/31/2023 12:53:33,0.283,22.692
05/31/2023 13:03:33,0.281,22.734
05/31/2023 13:13:33,0.281,22.692
05/31/2023 13:23:33,0.282,22.734
05/31/2023 13:33:33,0.284,22.777
05/31/2023 13:43:33,0.285,22.820
05/31/2023 13:53:33,0.283,22.777
05/31/2023 14:03:33,0.282,22.820
05/31/2023 14:13:33,0.282,22.863
05/31/2023 14:23:33,0.282,22.863
05/31/2023 14:33:33,0.283,22.906
05/31/2023 14:43:33,0.283,22.949
05/31/2023 14:53:33,0.283,22.906
05/31/2023 15:03:33,0.282,22.949
05/31/2023 15:13:33,0.283,22.949
05/31/2023 15:23:33,0.282,23.035
05/31/2023 15:33:33,0.284,23.035
05/31/2023 15:43:33,0.281,23.078
05/31/2023 15:53:33,0.284,23.121
05/31/2023 16:03:33,0.283,23.163
05/31/2023 16:13:33,0.283,23.206
05/31/2023 16:23:33,0.284,23.206
05/31/2023 16:33:33,0.282,23.249
05/31/2023 16:43:33,0.283,23.292
05/31/2023 16:53:33,0.283,23.292
05/31/2023 17:03:33,0.284,23.335
05/31/2023 17:13:33,0.283,23.421
05/31/2023 17:23:33,0.284,23.421
05/31/2023 17:33:33,0.284,23.421
05/31/2023 17:43:33,0.282,23.464
05/31/2023 17:53:33,0.284,23.507
05/31/2023 18:03:33,0.284,23.507
05/31/2023 18:13:33,0.281,23.550
05/31/2023 18:23:33,0.281,23.550
05/31/2023 18:33:33,0.281,23.635
05/31/2023 18:43:33,0.281,23.678
05/31/2023 18:53:33,0.280,23.678
05/31/2023 19:03:33,0.282,23.721
05/31/2023 19:13:33,0.283,23.721
05/31/2023 19:23:33,0.282,23.721
05/31/2023 19:33:33,0.284,23.764
05/31/2023 19:43:33,0.284,23.764
05/31/2023 19:53:33,0.283,23.764
05/31/2023 20:03:33,0.282,23.807
05/31/2023 20:13:33,0.284,23.764
05/31/2023 20:23:33,0.281,23.764
05/31/2023 20:33:33,0.282,23.764
05/31/2023 20:43:33,0.283,23.807
05/31/2023 20:53:33,0.284,23.721
05/31/2023 21:03:33,0.281,23.764
05/31/2023 21:13:33,0.282,23.721
05/31/2023 21:23:33,0.281,23.721
05/31/2023 21:33:33,0.281,23.764
05/31/2023 21:43:33,0.283,23.721
05/31/2023 21:53:33,0.282,23.678
05/31/2023 22:03:33,0.282,23.678
05/31/2023 22:13:33,0.280,23.678
05/31/2023 22:23:33,0.281,23.635
05/31/2023 22:33:33,0.282,23.592
05/31/2023 22:43:33,0.282,23.592
05/31/2023 22:53:33,0.284,23.592
05/31/2023 23:03:33,0.284,23.550
05/31/2023 23:13:33,0.282,23.550
05/31/2023 23:23:33,0.281,23.507
05/31/2023 23:33:33,0.281,23.464
05/31/2023 23:43:33,0.282,23.464
05/31/2023 23:53:33,0.281,23.421
06/01/2023 00:03:33,0.283,23.421
06/01/2023 00:13:33,0.284,23.378
06/01/2023 00:23:33,0.281,23.378
06/01/2023 00:33:33,0.282,23.335
06/01/2023 00:43:33,0.284,23.335
06/01/2023 00:53:33,0.283,23.249
06/01/2023 01:03:33,0.282,23.292
06/01/2023 01:13:33,0.283,23.249
06/01/2023 01:23:33,0.282,23.206
06/01/2023 01:33:33,0.283,23.249
06/01/2023 01:43:33,0.282,23.249
06/01/2023 01:53:33,0.282,23.206
06/01/2023 02:03:33,0.282,23.206
06/01/2023 02:13:33,0.283,23.206
06/01/2023 02:23:33,0.282,23.163
06/01/2023 02:33:33,0.280,23.121
06/01/2023 02:43:33,0.282,23.078
06/01/2023 02:53:33,0.283,23.078
06/01/2023 03:03:33,0.281,23.078
06/01/2023 03:13:33,0.284,23.035
06/01/2023 03:23:33,0.281,23.035
06/01/2023 03:33:33,0.280,22.992
06/01/2023 03:43:33,0.281,23.035
06/01/2023 03:53:33,0.281,22.992
06/01/2023 04:03:33,0.281,22.949
06/01/2023 04:13:33,0.284,22.949
06/01/2023 04:23:33,0.282,22.906
06/01/2023 04:33:33,0.282,22.906
06/01/2023 04:43:33,0.282,22.906
06/01/2023 04:53:33,0.284,22.863
06/01/2023 05:03:33,0.282,22.820
06/01/2023 05:13:33,0.281,22.863
06/01/2023 05:23:33,0.281,22.820
06/01/2023 05:33:33,0.281,22.820
06/01/2023 05:43:33,0.280,22.820
06/01/2023 05:53:33,0.282,22.777
06/01/2023 06:03:33,0.281,22.777
06/01/2023 06:13:33,0.281,22.734
06/01/2023 06:23:33,0.282,22.734
06/01/2023 06:33:33,0.280,22.734
06/01/2023 06:43:33,0.282,22.692
06/01/2023 06:53:33,0.282,22.649
06/01/2023 07:03:33,0.281,22.649
06/01/2023 07:13:33,0.282,22.649
06/01/2023 07:23:33,0.282,22.606
06/01/2023 07:33:33,0.283,22.563
